user_id,group,age,city,device,reg_date
user_03174,A,24.0,Другой,iOS,2025-07-30
user_03175,B,27.0,Другой,iOS,2023-09-11
user_03176,A,20.0,Новосибирск,Android,2024-03-27
user_03177,B,29.0,Екатеринбург,Android,2025-04-28
user_03178,A,44.0,Новосибирск,iOS,2023-12-13
user_03179,B,40.0,Санкт-Петербург,iOS,2023-05-13
user_03180,A,44.0,Санкт-Петербург,Android,2024-07-26
user_03181,B,40.0,Санкт-Петербург,Android,2025-06-24
user_03182,A,23.0,Москва,iOS,2023-09-17
user_03183,B,31.0,Екатеринбург,iOS,2025-07-15
user_03184,A,27.0,Другой,Android,2025-03-31
user_03185,B,,Санкт-Петербург,Android,2023-01-01
user_03186,A,23.0,Новосибирск,iOS,2023-07-14
user_03187,B,43.0,Екатеринбург,iOS,2023-10-24
user_03188,A,43.0,Москва,Android,2023-09-26
user_03189,B,53.0,Москва,Android,2025-05-17
user_03190,A,30.0,Санкт-Петербург,iOS,2025-08-07
user_03191,B,42.0,Новосибирск,iOS,2025-07-10
user_03192,A,57.0,Москва,Android,2022-12-28
user_03193,B,28.0,Москва,Android,2025-05-26
user_03194,A,19.0,Другой,iOS,2024-03-28
user_03195,B,18.0,Санкт-Петербург,iOS,2024-01-04
user_03196,A,42.0,,Android,2024-07-13
user_03197,B,18.0,Санкт-Петербург,Android,2025-01-28
user_03198,A,31.0,Другой,iOS,2023-03-02
user_03199,B,39.0,Другой,iOS,2024-10-01
user_03200,A,36.0,Москва,Android,2022-12-04
user_03201,B,39.0,Новосибирск,Android,2023-06-16
user_03202,A,37.0,Екатеринбург,iOS,2025-04-20
user_03203,B,47.0,Москва,iOS,2025-03-18
user_03204,A,25.0,Москва,Android,2025-08-29
user_03205,B,28.0,Москва,Android,2024-07-05
user_03206,A,27.0,Санкт-Петербург,iOS,2023-02-01
user_03207,B,43.0,Новосибирск,iOS,2025-08-12
user_03208,A,44.0,Новосибирск,Android,2025-02-13
user_03209,B,39.0,Екатеринбург,Android,2025-08-09
user_03210,A,46.0,Другой,iOS,2025-10-04
user_03211,B,23.0,Москва,iOS,2025-08-13
user_03212,A,51.0,Санкт-Петербург,Android,2024-03-06
user_03213,B,50.0,Другой,Android,2023-03-22
user_03214,A,42.0,Новосибирск,iOS,2025-11-03
user_03215,B,52.0,Санкт-Петербург,iOS,2022-12-26
user_03216,A,18.0,Новосибирск,Android,2025-03-31
user_03217,B,29.0,Екатеринбург,Android,2024-08-25
user_03218,A,27.0,Москва,iOS,2023-03-28
user_03219,B,42.0,Другой,iOS,2024-05-19
user_03220,A,24.0,Москва,Android,2025-03-21
user_03221,B,42.0,Санкт-Петербург,Android,2025-07-14
user_03222,A,48.0,Москва,iOS,2023-07-15
user_03223,B,41.0,Москва,iOS,2025-08-27
user_03224,A,37.0,Москва,Android,2024-10-28
user_03225,B,25.0,Москва,Android,2025-05-24
user_03226,A,26.0,Новосибирск,iOS,2025-04-29
user_03227,B,47.0,Новосибирск,iOS,2022-12-30
user_03228,A,42.0,Санкт-Петербург,Android,2023-10-14
user_03229,B,34.0,,Android,2024-06-29
user_03230,A,30.0,Екатеринбург,iOS,2023-12-16
user_03231,B,18.0,Другой,iOS,2025-07-06
user_03232,A,,Екатеринбург,Android,2024-10-22
user_03233,B,54.0,Новосибирск,Android,2025-05-03
user_03234,A,22.0,Москва,iOS,2024-03-07
user_03235,B,36.0,Москва,iOS,2025-09-22
user_03236,A,45.0,Москва,Android,2024-02-10
user_03237,B,22.0,Екатеринбург,Android,2024-10-12
user_03238,A,,Другой,iOS,2025-07-04
user_03239,B,44.0,,iOS,2023-08-13
user_03240,A,35.0,Новосибирск,Android,2024-07-10
user_03241,B,63.0,Москва,Android,2025-01-25
user_03242,A,18.0,Санкт-Петербург,iOS,2025-03-20
user_03243,B,45.0,Санкт-Петербург,iOS,2024-11-24
user_03244,A,33.0,Санкт-Петербург,Android,2025-07-12
user_03245,B,42.0,Екатеринбург,Android,2023-10-15
user_03246,A,39.0,Санкт-Петербург,iOS,2024-01-16
user_03247,B,27.0,Санкт-Петербург,iOS,2024-06-18
user_03248,A,37.0,Другой,Android,2023-05-13
user_03249,B,18.0,Санкт-Петербург,Android,2025-08-02
user_03250,A,41.0,Новосибирск,iOS,2023-08-09
user_03251,B,37.0,Новосибирск,iOS,2023-11-07
user_03252,A,41.0,Екатеринбург,Android,2023-12-31
user_03253,B,45.0,Санкт-Петербург,Android,2023-10-04
user_03254,A,38.0,Екатеринбург,iOS,2025-08-21
user_03255,B,36.0,Москва,iOS,2023-06-12
user_03256,A,26.0,,Android,2025-03-18
user_03257,B,27.0,Санкт-Петербург,Android,2025-08-25
user_03258,A,46.0,Москва,iOS,2024-07-31
user_03259,B,49.0,Новосибирск,iOS,2024-03-12
user_03260,A,32.0,Другой,Android,2024-01-20
user_03261,B,35.0,Москва,Android,2023-02-22
user_03262,A,25.0,Санкт-Петербург,iOS,2022-12-25
user_03263,B,46.0,Санкт-Петербург,iOS,2024-11-21
user_03264,A,41.0,Москва,Android,2024-05-05
user_03265,B,54.0,Москва,Android,2024-11-18
user_03266,A,26.0,Санкт-Петербург,iOS,2023-10-08
user_03267,B,31.0,Москва,iOS,2023-11-10
user_03268,A,37.0,Екатеринбург,Android,2025-09-14
user_03269,B,41.0,Москва,Android,2023-01-22
user_03270,A,32.0,Москва,iOS,2023-03-28
user_03271,B,26.0,Новосибирск,iOS,2024-10-09
user_03272,A,43.0,Москва,Android,2025-04-17
user_03273,B,42.0,Санкт-Петербург,Android,2023-07-09
user_03274,A,25.0,Санкт-Петербург,iOS,2024-02-25
user_03275,B,,Санкт-Петербург,iOS,2023-07-23
user_03276,A,46.0,Москва,Android,2024-02-19
user_03277,B,36.0,Санкт-Петербург,Android,2025-08-10
user_03278,A,35.0,Санкт-Петербург,iOS,2024-04-29
user_03279,B,40.0,Санкт-Петербург,iOS,2024-10-14
user_03280,A,26.0,Екатеринбург,Android,2024-11-14
user_03281,B,35.0,Другой,Android,2023-02-21
user_03282,A,18.0,Санкт-Петербург,iOS,2024-05-18
user_03283,B,43.0,,iOS,2023-09-23
user_03284,A,19.0,Новосибирск,Android,2025-10-08
user_03285,B,50.0,Санкт-Петербург,Android,2023-06-19
user_03286,A,31.0,Екатеринбург,iOS,2023-03-01
user_03287,B,,Москва,iOS,2025-05-02
user_03288,A,28.0,Москва,Android,2025-06-11
user_03289,B,32.0,Другой,Android,2023-07-03
user_03290,A,49.0,Москва,iOS,2023-06-22
user_03291,B,18.0,Москва,iOS,2023-06-14
user_03292,A,47.0,Другой,Android,2023-02-11
user_03293,B,,Екатеринбург,Android,2025-09-21
user_03294,A,22.0,Москва,iOS,2023-06-21
user_03295,B,24.0,Другой,iOS,2023-10-26
user_03296,A,51.0,Санкт-Петербург,Android,2023-07-17
user_03297,B,25.0,,Android,2024-01-12
user_03298,A,23.0,Екатеринбург,iOS,2024-11-27
user_03299,B,46.0,Другой,iOS,2023-10-05
user_03300,A,38.0,Другой,Android,2024-07-08
user_03301,B,25.0,Москва,Android,2025-05-10
user_03302,A,37.0,Екатеринбург,iOS,2025-09-19
user_03303,B,24.0,Москва,iOS,2025-09-03
user_03304,A,46.0,Москва,Android,2023-06-09
user_03305,B,45.0,Другой,Android,2023-09-29
user_03306,A,40.0,Санкт-Петербург,iOS,2024-12-01
user_03307,B,38.0,Санкт-Петербург,iOS,2024-10-03
user_03308,A,52.0,Новосибирск,Android,2023-08-27
user_03309,B,34.0,Новосибирск,Android,2023-07-27
user_03310,A,23.0,Новосибирск,iOS,2024-01-05
user_03311,B,39.0,Другой,iOS,2025-05-05
user_03312,A,55.0,Новосибирск,Android,2025-03-18
user_03313,B,24.0,Санкт-Петербург,Android,2022-12-01
user_03314,A,31.0,Екатеринбург,iOS,2024-04-03
user_03315,B,39.0,Москва,iOS,2025-07-15
user_03316,A,34.0,Новосибирск,Android,2024-10-17
user_03317,B,25.0,Москва,Android,2024-06-27
user_03318,A,46.0,Новосибирск,iOS,2025-09-17
user_03319,B,58.0,Москва,iOS,2023-11-03
user_03320,A,36.0,Другой,Android,2023-05-11
user_03321,B,25.0,Новосибирск,Android,2024-05-15
user_03322,A,19.0,Екатеринбург,iOS,2024-12-19
user_03323,B,37.0,Москва,iOS,2025-03-16
user_03324,A,46.0,Другой,Android,2024-11-25
user_03325,B,39.0,Москва,Android,2024-04-03
user_03326,A,34.0,Санкт-Петербург,iOS,2023-09-24
user_03327,B,29.0,Другой,iOS,2025-11-06
user_03328,A,24.0,Санкт-Петербург,Android,2025-03-30
user_03329,B,43.0,Москва,Android,2024-02-28
user_03330,A,44.0,Санкт-Петербург,iOS,2023-08-27
user_03331,B,19.0,Санкт-Петербург,iOS,2025-04-14
user_03332,A,50.0,Санкт-Петербург,Android,2025-03-13
user_03333,B,40.0,Москва,Android,2025-03-05
user_03334,A,48.0,Екатеринбург,iOS,2025-06-14
user_03335,B,21.0,Москва,iOS,2025-10-10
user_03336,A,,Другой,Android,2024-11-27
user_03337,B,33.0,Санкт-Петербург,Android,2023-01-17
user_03338,A,40.0,Москва,iOS,2025-05-12
user_03339,B,52.0,Екатеринбург,iOS,2023-09-12
user_03340,A,42.0,Санкт-Петербург,Android,2022-12-08
user_03341,B,32.0,Москва,Android,2025-10-12
user_03342,A,24.0,Екатеринбург,iOS,2023-04-09
user_03343,B,47.0,Другой,iOS,2023-05-10
user_03344,A,25.0,Москва,Android,2024-10-10
user_03345,B,51.0,,Android,2024-08-23
user_03346,A,32.0,Новосибирск,iOS,2025-02-17
user_03347,B,50.0,Москва,iOS,2023-10-20
user_03348,A,41.0,Екатеринбург,Android,2025-04-24
user_03349,B,33.0,Другой,Android,2023-03-23
user_03350,A,29.0,Санкт-Петербург,iOS,2025-01-31
user_03351,B,31.0,Новосибирск,iOS,2023-02-01
user_03352,A,39.0,Другой,Android,2023-09-23
user_03353,B,35.0,Другой,Android,2023-03-16
user_03354,A,29.0,Санкт-Петербург,iOS,2025-10-17
user_03355,B,33.0,Другой,iOS,2024-07-15
user_03356,A,35.0,Санкт-Петербург,Android,2025-03-25
user_03357,B,18.0,Москва,Android,2025-02-18
user_03358,A,39.0,Москва,iOS,2024-08-02
user_03359,B,25.0,Другой,iOS,2024-08-21
user_03360,A,23.0,Другой,Android,2024-10-22
user_03361,B,18.0,Новосибирск,Android,2022-12-04
user_03362,A,18.0,Москва,iOS,2024-06-12
user_03363,B,21.0,Другой,iOS,2025-11-02
user_03364,A,,Москва,Android,2023-09-14
user_03365,B,54.0,Санкт-Петербург,Android,2025-02-22
user_03366,A,29.0,Санкт-Петербург,iOS,2025-05-19
user_03367,B,36.0,Другой,iOS,2024-01-12
user_03368,A,39.0,Санкт-Петербург,Android,2025-05-11
user_03369,B,36.0,Новосибирск,Android,2024-10-25
user_03370,A,34.0,Москва,iOS,2025-02-23
user_03371,B,23.0,Другой,iOS,2023-12-27
user_03372,A,49.0,Екатеринбург,Android,2024-07-27
user_03373,B,53.0,Другой,Android,2023-05-09
user_03374,A,18.0,Другой,iOS,2023-02-01
user_03375,B,24.0,Новосибирск,iOS,2024-10-03
user_03376,A,32.0,Санкт-Петербург,Android,2025-01-24
user_03377,B,25.0,Екатеринбург,Android,2023-08-03
user_03378,A,40.0,Санкт-Петербург,iOS,2025-10-18
user_03379,B,27.0,Новосибирск,iOS,2024-06-21
user_03380,A,56.0,Другой,Android,2024-01-29
user_03381,B,46.0,Москва,Android,2023-05-27
user_03382,A,37.0,Другой,iOS,2025-09-30
user_03383,B,45.0,Другой,iOS,2024-08-18
user_03384,A,46.0,Москва,Android,2025-10-20
user_03385,B,29.0,Екатеринбург,Android,2024-10-15
user_03386,A,26.0,Новосибирск,iOS,2023-10-11
user_03387,B,35.0,Новосибирск,iOS,2023-01-04
user_03388,A,43.0,Новосибирск,Android,2023-01-14
user_03389,B,36.0,Москва,Android,2024-04-30
user_03390,A,19.0,Другой,iOS,2024-03-26
user_03391,B,26.0,Санкт-Петербург,iOS,2024-08-01
user_03392,A,34.0,Москва,Android,2025-04-01
user_03393,B,34.0,Новосибирск,Android,2025-09-17
user_03394,A,54.0,Новосибирск,iOS,2023-07-02
user_03395,B,21.0,Москва,iOS,2023-03-20
user_03396,A,40.0,Екатеринбург,Android,2024-12-20
user_03397,B,49.0,Москва,Android,2024-05-02
user_03398,A,57.0,Другой,iOS,2025-09-22
user_03399,B,30.0,Екатеринбург,iOS,2024-11-12
user_03400,A,39.0,Москва,Android,2023-07-29
user_03401,B,40.0,Новосибирск,Android,2023-02-23
user_03402,A,36.0,,iOS,2023-07-31
user_03403,B,34.0,Новосибирск,iOS,2025-05-25
user_03404,A,39.0,Новосибирск,Android,2024-07-20
user_03405,B,18.0,Новосибирск,Android,2022-11-28
user_03406,A,41.0,Екатеринбург,iOS,2025-06-03
user_03407,B,36.0,Москва,iOS,2024-10-12
user_03408,A,32.0,Москва,Android,2024-03-15
user_03409,B,55.0,Санкт-Петербург,Android,2025-11-14
user_03410,A,28.0,Екатеринбург,iOS,2024-03-10
user_03411,B,30.0,Москва,iOS,2024-11-04
user_03412,A,54.0,Екатеринбург,Android,2024-07-22
user_03413,B,26.0,Новосибирск,Android,2024-06-22
user_03414,A,29.0,Москва,iOS,2023-08-31
user_03415,B,33.0,Екатеринбург,iOS,2024-12-30
user_03416,A,43.0,Екатеринбург,Android,2025-10-17
user_03417,B,37.0,Другой,Android,2024-04-08
user_03418,A,22.0,Новосибирск,iOS,2023-06-21
user_03419,B,29.0,Санкт-Петербург,iOS,2024-09-19
user_03420,A,28.0,Новосибирск,Android,2025-10-10
user_03421,B,34.0,Санкт-Петербург,Android,2023-12-17
user_03422,A,39.0,Другой,iOS,2024-11-26
user_03423,B,39.0,Новосибирск,iOS,2025-06-05
user_03424,A,,Москва,Android,2023-06-06
user_03425,B,45.0,,Android,2023-09-14
user_03426,A,37.0,Другой,iOS,2025-04-07
user_03427,B,48.0,Другой,iOS,2025-03-10
user_03428,A,39.0,Москва,Android,2023-05-04
user_03429,B,46.0,Москва,Android,2023-05-25
user_03430,A,39.0,Санкт-Петербург,iOS,2023-03-25
user_03431,B,48.0,Новосибирск,iOS,2025-04-06
user_03432,A,40.0,,Android,2023-08-11
user_03433,B,34.0,Москва,Android,2025-07-20
user_03434,A,57.0,Екатеринбург,iOS,2024-01-31
user_03435,B,43.0,Екатеринбург,iOS,2025-05-19
user_03436,A,12.0,Екатеринбург,Android,2023-04-26
user_03437,B,22.0,Москва,Android,2024-12-13
user_03438,A,22.0,Екатеринбург,iOS,2025-10-30
user_03439,B,37.0,Санкт-Петербург,iOS,2025-02-19
user_03440,A,36.0,Санкт-Петербург,Android,2025-10-15
user_03441,B,28.0,Екатеринбург,Android,2025-02-03
user_03442,A,36.0,Другой,iOS,2024-05-11
user_03443,B,50.0,Москва,iOS,2025-09-04
user_03444,A,41.0,Санкт-Петербург,Android,2025-04-03
user_03445,B,23.0,Новосибирск,Android,2025-05-07
user_03446,A,33.0,Екатеринбург,iOS,2025-08-16
user_03447,B,26.0,Другой,iOS,2025-03-20
user_03448,A,31.0,Екатеринбург,Android,2023-10-17
user_03449,B,,Екатеринбург,Android,2023-09-09
user_03450,A,30.0,Москва,iOS,2025-09-18
user_03451,B,22.0,Другой,iOS,2023-08-05
user_03452,A,33.0,Екатеринбург,Android,2025-08-06
user_03453,B,29.0,Другой,Android,2025-06-12
user_03454,A,18.0,Екатеринбург,iOS,2023-08-09
user_03455,B,55.0,Санкт-Петербург,iOS,2025-10-04
user_03456,A,12.0,Санкт-Петербург,Android,2025-11-05
user_03457,B,31.0,Другой,Android,2023-07-17
user_03458,A,35.0,Другой,iOS,2024-01-27
user_03459,B,23.0,Новосибирск,iOS,2025-06-07
user_03460,A,51.0,Санкт-Петербург,Android,2025-07-14
user_03461,B,53.0,Москва,Android,2023-01-23
user_03462,A,12.0,Санкт-Петербург,iOS,2023-10-05
user_03463,B,45.0,Другой,iOS,2024-12-13
user_03464,A,36.0,Новосибирск,Android,2023-07-19
user_03465,B,21.0,Санкт-Петербург,Android,2025-03-03
user_03466,A,30.0,Другой,iOS,2023-07-01
user_03467,B,36.0,Москва,iOS,2023-07-23
user_03468,A,30.0,Москва,Android,2024-12-13
user_03469,B,32.0,Новосибирск,Android,2024-07-03
user_03470,A,34.0,Санкт-Петербург,iOS,2023-02-08
user_03471,B,34.0,Москва,iOS,2025-10-23
user_03472,A,35.0,Москва,Android,2023-09-27
user_03473,B,24.0,Москва,Android,2023-07-17
user_03474,A,27.0,Санкт-Петербург,iOS,2024-12-17
user_03475,B,22.0,Екатеринбург,iOS,2024-08-03
user_03476,A,44.0,Новосибирск,Android,2024-12-23
user_03477,B,18.0,Москва,Android,2024-07-31
user_03478,A,46.0,Москва,iOS,2024-07-12
user_03479,B,48.0,Санкт-Петербург,iOS,2025-08-09
user_03480,A,31.0,Новосибирск,Android,2023-01-14
user_03481,B,18.0,Санкт-Петербург,Android,2023-09-06
user_03482,A,31.0,Москва,iOS,2023-09-05
user_03483,B,34.0,Екатеринбург,iOS,2025-03-30
user_03484,A,24.0,Екатеринбург,Android,2023-02-25
user_03485,B,29.0,Москва,Android,2024-08-03
user_03486,A,50.0,Санкт-Петербург,iOS,2024-06-20
user_03487,B,41.0,Другой,iOS,2024-02-02
user_03488,A,25.0,Новосибирск,Android,2023-11-27
user_03489,B,19.0,Екатеринбург,Android,2025-08-15
user_03490,A,,Санкт-Петербург,iOS,2022-11-22
user_03491,B,32.0,Новосибирск,iOS,2023-07-26
user_03492,A,,Москва,Android,2024-11-01
user_03493,B,29.0,,Android,2023-04-05
